34934	还 没有 呢 。	那 战士 没有 。
99078	然后 。	不是 都 开学 了 ， 怎么 放 得 下来 呀 ？
1621	只要 你 说 。	我 不 需要 谢谢 你 ， 嗯 ， 拜拜 。
95895	没有 去 条件 。	对 你好 。
3407	不要 哈 。	问 。
64909	嗯 装 没有 。	你 是 哪里 啊 ？
78754	你们 是不是 在 这些 平台 上 操作 的 ？	那 你 说 吧 。
82905	哇 。	你 呀 ？
21225	那样 。	嗯 。
39110	嗯 ， 好 的 好 的 好 的 。	嗯 。
43922	没有 。	哦 ， 现在 不 需要 了 。
61766	嗯 ， 讲个 笑话 信息 ， 过 几天 再说 吧 啊 。	我 好像 没有 卖 贷款 年龄 。
79460	不 需要 了 ， 谢谢 了 吗 ？	打 ， 好 便宜 ， 好 便宜 啊 ， 我 今天 有 的 人 工作 也 带 过来 。
1444	没有 啊 ， 我 现在 都 是 住 在 那个 桥洞 下面 ， 啊 。	我 现在 不 需要 。
28355	你们 那边 是 什么 县 信用贷款 ？	a 喵 。
1150	不 需要 谢谢 啊 。	没有 哎 。
97560	照 的 太 对 了 ， 快递 真的 太太 低 了 ， 我 姑姑 。	送给 我 ， 我要 的 我 不 需要 。
48365	把 你 发到 我 的 QQ 里面 了 。	这个 。
26030	哦 知道 。	某人 。
34911	可是 我无好 项目 ， 网黑 啦 。	为 。
45154	关键 还是 现在 我 有点 吧 。	我 暂时 没有 ， 我 。
9842	我 更 知道 啊 你 是 什么 鬼 ？ 笑话 ， 是 吧 ？	你 需要 什么 手续 啊 。
78080	如果 有 请 让 我 把 ， 那 还 算是 良好 。	游泳 。
97154	哦 不 需要 。	打开 。
67316	对 呀 。	为 。
65675	可以 。	嗯 ， 呀 。
11615	那 你 说 。	为 。
75867	嗯 呐 ， 信号 的 答案 才 说 一遍 吧 。	电话 。
38494	不用 不用 。	为 。
995	拜拜 。	我 是 问 你 ， 你 记得 我 是 那个 男人 啊 ？ 八 。
19126	讲 什么 ？	安静 啊 。
1311	不 。	那 你好 哪里 ？
97883	这个 不 需要 谢谢 。	把 我们 家 房子 ， 多少 钱 啊 ？
70033	好 了 ， 不用 回给 我 。	再说 。
59372	嗯 你 那个 。	你好 。
43571	为 。	昨天 你 去 哪个 银行 ？
17040	没有 ， 没有 啊 ？	什么 事 啊 ？
95692	我要 咨询 学校 ， 但是 我 啥 也 没有 啊 太贵 啊 。	不用 谢谢 。
44766	为 。	为 。
68145	俺 男人 啊 。	那位 。
36049	没有 。	怎么 干 呢 ？
46004	骂 你 了 。	而 你好 怎么办 ？
63392	那 我 现在 不 需要 ， 他 告诉 他 。	这个 妹子 的 。
36749	我 现在 有事 ， 我 现在 过去 ， 不 需要 。	五 。
18891	我 不 需要 谢谢 。	我们 咋 没有 。
49926	你好 。	我 。
20276	嗯 ， 不 需要 睡觉 啊 。	报警 呀 。
1249	你 打过 了 。	电话 。
75210	我 。	我 没有 没有 。
18761	那 我 暂时 不 需要 了 呢 ？ 不 需要 你 ， 再说 吧 。	帅哥哥 。
84920	我 说 你 什么 电话公司 啊 。	我们 不用 。
87652	你 是 哪儿 的 ？ 啊 ？	那 你好 。
73758	哦 ， 生意 好 的 很 。	你们 贷款 需要 什么 手续 啊 ？
82882	我 也 需要 。	那位 。
36142	一 ， 我 也 需要 啊 这个 得收 你 个 白痴 ， 是 吧 ？ 喂 。	而 。
70665	要 多点 。	没有 。
66920	用 。	的 ， 来源 。
42100	晚上 。	在 那个 呢 ？ 那 我 和 别人 说 有事 要 跟 你 联系 吗 ？
50154	你 也 有 哇 。	额 。
60589	我 想 可以 可以 嘿嘿 和 你 聊 ， 就要 考虑 。	遥远 。
14107	只能 待 六年 了 。	把 你好 。
90705	导航 配套 ， 带来 。	一 。
28191	嗯 ， 我 先 不 需要 。	我 不 需要 呀 。
40536	我 说 我 没有 听 他 什么 东西 呀 ？	到 哪里 ？
73956	导航 。	哦 。
72973	我 知道 你 想 问问 你 ， 去年 哪个 哪个 有点烦 ？	打开 。
26331	以后 我 在 哪 哪些 平台 建设 贷款 ？	外面 冷 。
101928	你 咋 交 ？	我 不 需要 好 吧 ？ 不想 。
94766	而 那个 生活 。	报警 信息 ， 那 我 到时候 我 需要 他 帮 我 联系 ， 你好 了 。
29962	而 不 需要 。	好 的 好 的 好 的 。
44282	嗯 ， 那个 那个 剂量 是 多少 ？	那 你好 。
10465	南京 过来 的 ， 为 你好 ， 我 这里 是 中国 一 平哥 ， 公司 。	两 。
40766	你 说 我 在 借贷 宝 还有 什么 平台 上建 楼盘 没有 ？	大半夜 的 ， 不好意思 ， 我 今天 没有 贷款 抵押 啊 。
43960	没有 。	乌拉圭 。
74083	嗯 ， 没有 没有 朋友 了 。	哎 你好 。
2396	我 不 知道 你 搞 什么 听不懂 。	你 是 六安 的 ？ 是 合肥 的 。
47382	你 要 多少 ， 你 要 多少 ， 我 打 给 你 呀 。	为 。
43008	嗯 我 现在 聊天 有事 ， 哦 在 外面 有事 。	不 需要 谢谢 。
48185	我 没 听 明白 你 什么 意思 啊 ？	胡 。
90109	我要 。	爱 。
48335	没有 。	我 没有 东西 可以 带 呀 。
82395	哦 没有 。	玩 ， 嗯 。
28506	不 需要 了 ， 好 吧 ？	你 知道 我 是 干嘛 的 吗 ？ 你 是 。
23018	哦 ， 你们 在 那个 要 那个 平台 的 ， 就要 去 尝试 吧 。	没有 ， 那 有没有 不 需要 ？
15115	你 是 什么 单位 里面 ？	嗯 。
20275	帮 我 来 朋友 。	来 。
72782	嗯 嗯 ， 换 地方 再 联系 我 电话 ， 加 我 微信 你 也 可以 。	为 ， 对 ， 啊 。
89067	给 你好 。	818 。
18904	现在 我 没 时间 啊 ， 现在 我 都 在 忙 呢 。	我们 不 需要 那个 明天 来 贷款 。
4972	没有 。	为 。
44819	哎 。	说 呢 ？
27212	朋友 ， 你 要 不 把 微信 给 我 加上 ， 说 到 这 ， 我 上班 太远 。	二 。
99999	哦 没有 。	嗯 我们 上班 呢 。
50586	我 不 需要 ， 谢谢 啊 。	那边 。
31950	不要 不 差钱 啊 。	把 不 需要 号 。
11779	那 你 那个 门派 多少 嘛 ？	嗯 。
25024	我 真的 没有 时间 ， 明天 好 吗 ？	调味 。
32660	我 ， 孤寡 。	五 。
34389	我 。	无语 o 。
94337	我 。	什么 。
69703	觉得 那个 不 可靠 ， 你 的 年龄 我大过 了 。	好 的 姑娘 也 告诉 我 。
49829	嗯 。	为 。
18499	微波炉 。	八 。
29616	干什么 ？	你 。
9725	要 什么 条件 ？	王 。
78189	是 信用卡 了 是 吧 。	你 认识 几个 ？
98598	那加个 微信 ， 到时候 留疤 。	医疗 。
50767	姥姥 就行了 。	那 你 是 谁 ？
22517	没有 。	为 。
71592	嗯 。	打 不 打人 ？
65192	我 。	夜里 你 怎么办 ？
100832	六两 六 ， 你 多少 钱 ？	嗯 ， 我 可能 不太 方便 吧 ， 或者 罗有 需要的话 就 再见 吧 。
13792	你 。	玩 。
690	就 这样 。	可以 呀 。
45001	不 需要 。	俺 没有 时间 。
96036	银行贷款 。	不 需要 。
13173	你 怎么 说 的 ？ 啊 ？	为 ， 交易 。
35656	帮 我 打个 不 需要 。	来 。
3600	我 爸爸 要 带 一个 ， 你 带 他 来 干嘛 ？ 代理 多少 ？	嗯 。
70338	你 这 是 哪里 啊 ？	没有 事 ， 物业 。
62295	了 ， 搞 。	i 妹妹 也 都 办 不 下来 ， 正常 分红 政策 没 下来 呢 ， 你们 好多 小豆豆 怎么 下来 ？ 所以 说 我 在 这个 也 不敢 。
67496	你 要 微信 了 。	给 姥爷 。
10066	我 不 上 QQ 的 ， 你 加微信 就行了 。	安排 呗 。
79975	没有 。	我先 上班 了 。
12702	我 没 时间 ， 抱歉 啊 。	i ， 打 。
75945	哦 。	为了 5100 万块 钱 去 赚钱 。
11909	摇篮 。	需要 什么 条件 ？
58430	啊 ， 好 啊 。	哎呀 。
86055	我 都 不用 。	发给你 的 信息 ， 怎么 。
40248	那 你 去 啊 。	努力 。
94711	知道 了 。	现在 不 需要 。
39131	我 忘记 咯 ， 等 下 再说 ， 我 没空 啊 。	嗯 你好 哪位 ？
37097	哦 ， 啊 ， 我 知道 啦 ， 我 ， 哦 。	那 。
95274	没有 。	我 就 说 你们 那个 明天 打 哪个 公司 ， 我 看 我 老公 有没有 办 了 。
51964	怎么 ？	谢谢 啊 。
22925	而 不用 来电 啊 。	刘锐 。
8370	怎么 去 来 的 ？ 没有 就 没有 啊 。	挂 哪里 ？
78960	哦 你好 高 。	嗯 ， 你 叫 微信 吧 ， 微信 说好 吧 。
53244	真 不 需要 了 。	把 我 我 不 需要 。
77531	不够 。	嗯 你 呢 ？
57461	为 你好 。	怎么样 ？
77066	这个 月 交易量 ， 你 叫 手机 卫士 吗 ？	我 。
63048	有 一些 。	讹诈 ， 微微 ， 明天 的 再说 吧 ， 不要 在 开车 了 。
73852	还 应当 有 爱心 的 。	那 我 晚点 给 你 打 过去 ， 好 吧 ？
97011	不 需要 。	嗯 。
11151	我 又 不用 不用 不用 。	社会 。
49620	不用 了 。	哦 。
74950	那 你 说 一下 听听 。	宝贝 ， 你 是 哪个 楼盘 好 ？ 不上 多少 还是 。
78769	嗯 好好 的 。	为 。 哪位 啊 ？
71648	我 不 需要 你 。	嗯 。
87542	这儿 信号 不好 ， 电话 打过 了 。	我 觉得 好 的 。
88095	我 。	不 。
46041	再见 。	代理 你好 。
39321	在 哪个 公司 啊 。	打开 ， 你 那些 朋友 去 吗 ？ 的 ？
46160	帮 我 来 几个 电脑 。	我 不 需要 。
22020	我 知道 你 多少 就 接着 做 。	有 。
41330	哦 。	那 你 是 专门 为 。
92028	我 就是 睡 了 干什么 了 ？ 我 。	我 是 什么 鬼 ？
76310	嗯 ， 再 重复 一遍 ， 刚才 没 追求 。	把 可以 给 我 喂药 。
26005	姑娘 。	你好 。
29518	我 不 需要 了 ， 不 知道 了 ， 好 吗 ？ 谢谢 。	你 刚才 说 生意 ， 现在 不 需要 。
82790	用 不用 做 ？	为 。
68899	我 承认 不太高 了 吗 ？	你好 。
2316	嗯 啊 嗯 ， 那个 。	哦 我 我爱你 ， 可以 吗 ？
48986	没有 ， 那个 ， 现在 可以 说 吗 ？	要是 不 需要 不去 了 。
1814	哦 ， 我 不想 去 啊 。	阿哥 单位 你好 ， 你好 ， 为 。
17100	没 人 好像 没有 。	我 。
53475	好 的 好 的 ， 好 。	你 这样 吧 ， 我 睡 了 吗 ？ 没有 让 他 回来 玩 吗 ？
33814	朋友 。	但是 不 需要 。
87546	嗯 ， 一会儿 吧 ， 我 现在 正 开车 的 最好 程度 了 啊 。	你 是 哪个 地方 贷款 ？ 什么 银行 啊 ？
86422	嗯 ， 聊 。	嗯 哪里 。
82689	那 有钱 的 ， 你 。	哎呀 。
88922	没有 。	安排 ， 为 。
25522	哪里 呢 ？	你好 。
97706	这个 月 吗 ？	你 落户 宝坻 不花任 ， 谁 也 没 权力 ， 知道 你 是 不敢 ， 认错 么 ？
26250	讲座 讲座 。	你 有 什么 就 能 过去 了 ， 就 叫 你 江青 图片 过去 给 你 打电话 ， 什么 意思 ？
45307	爱 。	我 的 路由 需要的话 ， 我 给 你 打个包 给 我 方便 。
1174	啊 ， 保镖 。	哦 不 需要 。
71186	日 你 妈 。	贷款 ， 所以 你 要 什么 资料 ？
19321	你 是 哪家 的 ？	滚 。
29009	来 。	啊 ， 他 上班 啊 。
936	我 怎么 打 呀 ？	哟 。
100655	而 ， 与 。	为 。
79164	认识 呀 。	嗯 那 ， 文 。
79566	你 是 做 店 招 的 ， 还有 明天 客户 客户 的 问题 怎么 给 你 呀 ？	好好 学学 可以 语音 。
52882	爸爸妈妈 。	我 打 我 呀 ， 为 。
84227	啊 。	嗯 。
39237	我 说 我 这个 号码 是 你 的 资产 管理 搞来 的 啊 。	呜呜 嘿嘿 ， 一 。
18820	没有 没有 。	不 需要 不 需要 。
44298	阿拉 没有 时间 。	我们 应该 就是 上班 。
82907	妹妹 好 啊 。	哦 。
1305	哦 没有 啊 ， 没 等 来 这个 打算 。	你 跟 哪个 女孩 吧 。
52353	养 上 一两天 就 去 了 两个 电话 ， 翻译成 数字 了 。	不留 疤 。
35548	拜拜 。	嗯 。
66965	飞 有没有 ？	我人 在 安徽 ， 我 这里 是 安徽 ， 你 确定 你 现在 打 过去 ， 就 觉得 。
22739	哦 不要 了 。	嗯 你好 。
25768	不 需要 如此 。	但 没有 配件 。
9076	我 。	我 。
1956	南阳 。	有 的 。
15936	把 我 不 需要 啊 不用 了 ， 谢谢 。	嗯 ， 有 么 ？ 有 么 ？ 条件 。
14158	嗯 有 。	他 没 去 啊 。
99526	那 。	那 你好 。
29158	哎哟 。	有事 啊 。
72316	哟 。	没有 没有 。
95878	没有 。	没事 ， 没事 ， 不用 了 ， 不用 了 ， 我 不 需要 。
99091	两个 礼拜 。	为 。
36295	有 啊 。	理 你 说话 ， 你 听到 吗 ？
73047	哦 ， 你们 是 哪个 性感 ？	应该 怎么 算 呢 ？
70544	幼儿 。	我 真不聊 了 ， 睡过 。
33253	您好 ， 请 不要 挂机 ， 您 拨叫 的 用户 正在 通话 中 ， 所以 愁 的 则 l 加 x 呢 。	鲁能 就 看见 有 他 生意 的 东西 ， 放水 里 你 的 优点 ， 笨妞 ， 住宅 。
64824	好好 聊聊 。	不 需要 谢谢 啊 。
10514	给 我 什么 ？ 你 该 怎么 做人 。	百位 。
23211	像 这个 建行 怎么 怎么 怎么 说 呢 。	不 需要 不 需要 不 需要 。
3540	开开 开 ， 来 。	哈 。
25014	嗯 ， 我 也 不 需要 这个 。	为 。
73305	我 不 需要 ， 我 现在 很 忙 。	哦 不好意思 ， 掉 都 不要 ， 给 你好 贵 的 空间 里 再 给 我 打电话 吧 ， 好不好 ？
48310	你 叫 什么 ？	爱 你好 累 。
68588	月 。	不要 不 需要 。
29070	我 说 你 叫 微信 吧 。	我 不是 哪样 啊 。
37389	去掉 。	爱 ， 啊 。
90868	嗯 ， 哪个 没 到 需要 ， 我 在 给 我 的 空间 。	年龄 。
92751	我 不 需要 学习 。	爸爸 。
22683	帮 你 挂 。	我 是 你 邀请 观看 小 电影 呀 。
28497	喂 你好 。	为什么 ？
11066	我能 说 那个 。	嗯 好 。
70448	没有 。	那 你 好乖 。
18405	哎 呦 。	你好 。
100213	什么 意思 啊 ？	我 的 专业 有关 。
44582	的 你 打 。	什么 事 啊 ？
24027	有 。	滚 。
69922	你 这个 怎么弄 啊 。	最高 能贷 多少 ？
91471	快 。	一 。
100394	你 先 回答 我 的 问题 。	但是 没有 那个 啊 。
13616	我 。	王 。
23050	要 他 干嘛 ？	要 儿子 啊 。
69369	不用 了 不用 了 。	嗯 个 。
34606	但是 不要 谢谢 啊 。	嗯 。
51941	为 ， 你好 。	你好 。
22388	嗯 ， 好 ， 那 你 给我发 过来 吧 。	老 样儿 。
22467	我 。	嗯 好 。
2585	有没有 到 你们 那去 了 ？ 他 这种 做法 六 多少 ？	那 。
68897	无聊 了 啊 。	我 问 你 是 哪家 公司 ？ 我 看 我 有没有 打 过 交道 。
70321	好 的 。	你 不要 又 不 睡 好 呢 。
26057	一 。	王 。
87791	有 了 ， 我 就 说 你 是 哪个 平台 ？	嗯 你好 。
6821	嗯 ， 好 的 ， 好 的 ， 好 的 好 。	喂喂 。
52792	偶尔 行 。	不要 不要 。
6022	在 ， 哦 你 可以 加 我 微信 啊 。	那位 。
84766	哦 ， 好 的 ， 等 一下 ， 我 这边 有 两房 我 就 好 了 。	没有 。
51933	而 不 需要 。	你们 开店 ， 你们 凭 什么 天天 打电话 ？ 哦 ， 怎样 ？
47743	官网 。	为 。 哪里 ？
27872	起床 尿 尿 喽 。	i 。
80156	哦 好 的 ， 好 的 ， 谢谢 。	啊 。
76922	说 。	那 你好 。
87063	嗯 。	在 哪儿 ？
83869	不 。	我 不 需要 ， 行 啊 。
5604	你 什么 事 ？	快 过来 看 。
11152	打 不 需要 ， 不 需要 了 吧 ？ 谢谢 。	保卫 。
57971	没有 。	么 。
76365	目前 还 不 需要 。	作为 一个 现房 ， 一个 上班 ， 不 需要 啊 。
74313	你 是 什么 状况 ？	咬 哪里 啊 ？
96309	保险 。	俺家 老爷 。
10012	你 介绍 吧 ， 说 一下 。	嗯 哎哟 。
56347	你 在 哪里 ？	那些 也 不行 。
8207	居所 。	你好 。
637	我 什么 都 没有 怎么 搞 。	幺 。
70058	拨打 短信 是 怎么 用 啊 ？	我 知道 我 现在 很 孤独 。
846	嗯 但是 不要 啊 。	阿妹 有没有 呢 ？
36708	我 有没有 不接 不接 不接 ， 也 得 去 啊 。	我 做 的 不够 ， 大不了 。
10556	让 我们 这个 就是说 说 自己 呗 ， 是不是 高级 管 ？	来电 。
1870	把 你 不太远 ， 你 来 我 这里 拿货 给 你 退 。	你好 哪位 ？
34892	不 需要 。	一会儿 坏 了 啊 ， 你 。
25534	没有 。	老人 。
94746	嗯 ， 不 需要 不想 去 想 啊 。	滚 。
2619	制式 ， 嗯 。	你 的 生意 啊 。
65273	你 妈 刚刚 骂 我 。	嗯 。
70502	为 你好 。	没 。
67812	饿 ， 你好 。	干什么 什么 事 啊 ？
6654	不 需要 了 。	为 。
10503	哪个 品牌 啊 ？	我 现在 不 需要 在 床上 睡觉 。
95715	不用 啦 ， 你 说 哪天 给 我 说 了 ？ 我 不 去 了 啊 。	没有 。
96616	哦 没有 谢谢 啊 。	那 。
54474	找个 呗 。	你 不要 不去 了 。
11374	没有 。	没买 ， 有没有 ？ 没有 ？ 没有 。
6255	啊 。	我 。
64535	不 需要 就行 。	好个屁 呀 。
23908	需要 不 需要 ？	我 电话 ， 晚上 。
37143	我 不要 不要 不要 。	上班 。
98740	不让 我 睡觉 。	打 不 出来 。
63330	是 啊 。	为 。
10691	你 不要 插手 娱乐 。	没有 。
78919	你好 。	而 不 需要 你 。
88270	嗯 啥 ？	你 大卫 。
23533	哦 小区 。	说 。
61558	我 。	啊 。
94655	就是 现在 不 需要 ， 有 需要 再说 吧 ， 好 吧 ？	我 说 了 ， 你 是 哪里 呀 ？
42178	嗯 ， 我 自己 吃 了 点药 ， 顶 别人 有事 找 我 ， 我妹 上次 在 。	条件 很 好 ， 用 几天 。
79581	啊 。	长安 。
17683	你 没有 。	为 你好 。
37752	逾期 没有 过 啊 。	为 。
18129	那 你 这个 是 什么 ？ 奔 两天 晚上 都 送 我 到 30 之间 ， 这个 这个 我 没 办法 的 。	为 。
10587	啊 。	你 有 我 。
66150	你好 。	你 编辑 短信 发给 我 就行了 。
75106	我 知道 ， 我用 过 ， 我 知道 。	为什么 ？
1326	号 不 对 。	没有 用 了 。
20772	房子 。	iloveyou 。
390	因为 我 欠 我 3 月 2 月 18 号 去 做 了 平安 那边 没 过关 ， 很 不过关 。	贷款 现在 怎么 改 ？ 我 不 懂 。
38734	俺 电脑 的 电话 ， 明天 上午 10 点 。	啊 ， 于 。
54103	文学 生活 。	爱 你好 爱 。
71134	没有 没有 ， 先 这样 ， 现在 没有 空 哦 。	哦 ， 把 电话 信息 ， 你 那 可以 跟 你 的 哥哥 打电话 。
66055	好 的 好 的 ， 可以 啊 ， 哎呀 。	哦 ， 那 你 更 过分 。
48869	哎 呦 。	我 想 。
77737	嗯 。	嗯 还行 ， 为 。
86797	见面 十点 了 。	来 。
80515	我 不 需要 啊 你 。	好 了 。
30322	没有 。	嗯 。
44433	哦 不用 不用 。	俺 这边 不 需要 ， 哦 。
93489	我 还 没有 交 需要 。	爱 你好 。
14932	把 我 QQ号 。	是不是 ？
71133	你 说 啊 。	可是 我 想 问 一下 ， 你们 要 什么 书 ， 办理 这个 业务 ， 这个 我 。
82637	不能 去 了 ， 就是 你 的 周期 太短 了 。	上班 。
89363	能 ， 有 。	老芮 。
42586	不 知道 ， 忘记 了 ， 记不得 。	不 。
9795	是 什么 地方 ？	上班 。
78407	我 现在 需要 两千万 ， 不太 符合 我 需求 ， 算了吧 ， 再见 了 。	嗯 谢谢 ， 哦 ， 专业 不 需要 。
9239	呜呜 呜呜 呜 ， 你 。	221 。
4127	我 不 需要 。	不用 了 谢谢 。
76106	嗯 没有 。	多 ， 他 没有 ， 没有 了 呀 。
70080	哎 呦 。	哦 那 你 要 打 的话 ， 你 下午 打牌 和 上面 ， 电话 ， 电话 了 呀 ？
57403	好 谢谢 ！	嗯 好 的 。
17064	你 没有 没有 。	我 现在 不 负责 这块 。
587	不行 。	二 。
63145	嗯 改天 吧 。	干什么 ？
83166	去 哪儿 了 ？	零 ， 装 。
27427	有事 。	爱 你好 。
50790	落户 。	我要 把 你 今天 死 了 。
66141	有事 。	没意思 啊 ， 干 啥 呀 ？
93247	稍 等 。	背包 。
69468	我 说 是不是 通过 借贷 宝 放款 还是 通过 什么 忽悠 啊 ， 还 吃饭 是 通过 什么 付款 的 啊 ？	啊 ， 你 下班 。
91239	啊 我们 打压 你 老公 ， 说 。	嗯 ， 嗯 好 的 。
35585	阿宇 ， 其实 有过 ， 但是 没有 没有 ， 没有 那个 还要 多 花掉 了 。	嗯 哪 呀 ？
30292	你好 。	你好 。
99929	什么 公司 啊 ？	没有 。
48075	标 你 喂 。	你 知道 吗 ？ 宝贝 ， 宝贝 ， 你 今天 不 来 ， 弄 不 懂 。
48219	给 你 的 生活 乐趣 。	好 的 好 的 。
52664	不 需要 。	你 哪个 银行 啊 ？
22410	嗯 哪里 看看 啊 ？	生活 。
94820	宝贝 ， 要 不要 再 想 别的 ？	没有 。
81695	意思 是 我 不用 代理 们 公司 都 可以 在 手机 上 百度 啊 。	而 。
64757	嗯 好 。	上班 呢 ？
51049	那个 公司 啊 。	我 不用 了 ， 不用 了 ， 妮妮 ， 你加 我 微信 。
48854	那条 狗 。	二 。
70501	要 不要 这个 啊 ？	个人 。
802	你 用 不用 这样 啊 。	为 。
7512	我 就 想 知道 大家 都 ， 他 的 电话 ， 打电话 。	有 没 呀 。
5656	麻烦 给我发 过 啦 。	二 。
16585	嗯 。	你 妈勒 。
93513	没有 没有 没有 。	嗯 你好 现在 。
25091	针灸 针灸 。	请问 第二天 照片 我 过来 ， 拿 好 了 呀 ， 我 哥哥 的 。
60319	不用 了 不用 了 。	嗯 ， 不要 打 我 电话 ， 就 直接 等 会 ， 我俩 直接 加微信 ， 因为 我 现在 用 手机 操作 一些 软件 要 操作 ， 然后 还有 客户 等 着 我 ， 然后 。
44331	哦 我 QQ号 哟 。	那 我 不要 违规 ， 对 吧 ？
90357	你 不是 军人 吧 ？	板块 有没有 没有 。
23385	我们 现在 每个 平台 。	钓鱼 呀 。
15085	让给 我 。	i 。
17056	还有 太远 。	我 是 个 学生 ， 我 在 工地 有事 不 需要 啊 。
99334	到 不 需要 再 不行 了 。	不是 。
76175	百度 金融 啊 。	嗯 。
9782	嗯 。	你 发现 了 。
7675	拜拜 了 。	上班 。
56705	什么 东西 ？	嗯 哪位 ？
24431	清楚 的 ， 清纯 的 费率 15% 有点 高 啊 。	我 陪 着 是 工商银行 ， 我 去 办 贷款 业务 ， 我要 再 放 贷款 量 呢 ， 你 上网 吗 ？
86485	优惠 。	把 你 。
99477	白银 。	晚安 。
67381	嗯 没有 。	房产 ， 房产 。
85476	没有 。	嗯 。
31043	打电话 给 谁 呀 ？	i ， 要 打 你 。
47941	热热 。	广东 。
14342	嗯 ， 在 什么 条件 的 呢 。	有 啊 。
79163	小哇 。	我 说 我 让 你们 公司 是不是 在 合肥 啊 ？
17873	拜拜 啊 。	拜托 。
40157	不用 了 谢谢 ！	嗯 。
35102	老鸭 不好 听 嘛 。	i 。
62454	啊 。	我 自己 有 房子 了 。
60526	嗯 没有 。	不 需要 。
29739	你好 。	哪里 ？
39587	哇 。	那位 ， 请问 哪位 呀 ？
66663	嗯 哪里 。	你 是 哪位 啊 ？ 喂 。
18068	你 是 指 多少 ？ 我 不要 的 ， 不是 很多 啊 。	哇噻 。
74030	哦 ， 关键 是 我 现在 不 需要 啊 。	你 弄 明白 ， 稍等一下 ， 我 正在 忙 的 好不好 ？ 等 下 我 给 你 打个 电话 ， 你 现在 在 哪里 啊 ？
37025	我 现在 没空 。	嗯 。
39327	不是 的 ， 我 现在 不 需要 贷款 呀 。	没有 。
19755	那 怎么样 了解 了 ？	一点 。
93892	不用 信息 。	老婆 来电 ， 的 。
93721	我 在 开车 ， 没空 啊 。	我们 也 没有 。
51111	我王 。	你标 不 懂 。
5463	去 你们 那里 吃 什么 ？	你 什么 都 不 干吗 ？ 上班 ， 你 说 个 你好 。
9575	发 信息 看 一下 吧 。	嗯 。
44185	有 啊 。	按压 。
74168	哦 是 哦 。	这里 有 的 。
76291	你好 我 想 问 。	背 呗 ， 背 呗 ， 背 呗 ， 背 呗 ， 背 呗 ， 背 呗 ， 背 呗 。
17810	没有 中心广场 过来 。	我来 背 。
76955	操作 是 怎么 操作 吗 ？ 你 告诉 我 。	洗 弟弟 呢 ？
83557	清楚 啦 ？	老人 。
62585	哎 呦 。	被 。
78805	我 。	帮 ， 那有 啊 。
89339	iloveyou 。	二逼二 逼 。
32463	我 问 你 敢 让 你 干 。	嗯 好 ， 嗯 。
47862	我 如果 借 一千块 钱 不够 想 你 。	妈妈 。
93340	嗯 ， 我 知道 ， 谢谢 啊 。	俺 不 需要 。
82292	我 不 需要 。	哥 。
77496	我 明天 给 你 打电话 ， 我 现在 有点 忙 。	党委 。
30627	搜索 电话 吗 ？ 谢谢 你 发个 两天 看看 额度 。	改天 家 。
6703	我 在 建设 广场 ， 还有 3000 没 还 呢 。	漂流瓶 的 距离 ， 啊 天气 。
78017	唉 ， 明天 是不是 七天 一 周期 的 贷款 ？	日 ， 为 你好 。
55727	嗯 好 。	嗯 没有 谢谢 。
52576	那 呀 ？	嗯 ， 这边 就 说 我 想 还是 算了 一 ， 能 拿到 吗 ？
38872	哦 对 对 。	为 。
83586	嗯 。	二 。
90197	就是 你 只要 知道 是 要 带你去 。	嗯 你 哪位 ？
8636	打电话 给 电话 。	为 。
37834	医疗 。	能 打败 你 的 来电 声音 。
43245	嗯 说 。	嗯 啦 ， 五 。
62690	没有 ， 没有 ， 就 一直 用 ， 还是 挺 好 的 hhh 过来 的 。	哪个 呀 ？
58438	我 。	不要 不要 谢谢 。
101754	我 号码 是 新 买 的 垃圾 啊 。	你 做 给 我 说 的 ， 先给 你 说 一下 ， 你 说 是 吧 ？
53637	哦 ， 那 是 不用 还 。	睡 了 。
39257	那 睡 了 。	而 不 需要 谢谢 。
50962	没有 啊 。	嗯 可以 啊 。
55685	没有 没有 。	可以 可以 嘿嘿 。
21098	嗯 。	来 。
14337	不 需要 。	不 需要 不 需要 。
96945	哦 ， 我 暂时 不用 ， 谢谢 ！	有事 要 安排 ， 不 知道 你们 有事 哪家 银行 说 的 跟 实际 情况 不 对 呀 ？
84429	你 是 谁 呀 。	我 在 上班 啊 。
67867	没有 。	那 宝贝儿 。
54914	没有 。	你 不 需要 思想 。
29521	对 你好 。	哪位 ？
59531	您 这个 是 在 微信 上面 好多 事 吧 ？	人 。
100784	我 晚一点 ， 先 有事 。	那个 地方 。
100797	你 谁 呀 ？	我 。
37750	哦 ， 你 这句 话 笑 啥 呢 ？	我 ， 呀 。
41601	我 现在 在 你们 这能 多长时间 还 钱 ， 打个 电话 几天 啊 。	嗯 。
32730	嗯 ， 将军 。	而 你好 。
44825	我 需要 ， 那要 些 什么 条件 吗 ？	日 ， 为 ， 又 ， 为 ， 幺 。
81290	不想 干 了 。	而 不 需要 不 需要 。
49918	没有 。	我 知道 我 知道 我 知道 了 ， 我 带 我 在 这 外面 的 上市公司 来说 太好了 。
9714	哦 。	嗯 天气 。
102220	嗯 嗯 ， 这是 为什么 ？	屋 ， 不 需要 一半 好 了 ， 啊 。
101475	你 妈妈 是 哪个 ？	哪里 ？
505	我 问 你 要 多少 钱 ？	那位 。
